codepoint,values,subnormal
0x033c,0x1p-16177, 
0x033d,0x1.4p-16177, 
0x033e,0x1.8p-16177, 
0x033f,0x1.cp-16177, 
0x0340,0x1p-16176, 
0x0341,0x1.4p-16176, 
0x0342,0x1.8p-16176, 
0x0343,0x1.cp-16176, 
0x0344,0x1p-16175, 
0x0345,0x1.4p-16175, 
0x0346,0x1.8p-16175, 
0x0347,0x1.cp-16175, 
0x0348,0x1p-16174, 
0x0349,0x1.4p-16174, 
0x034a,0x1.8p-16174, 
0x034b,0x1.cp-16174, 
0x034c,0x1p-16173, 
0x034d,0x1.4p-16173, 
0x034e,0x1.8p-16173, 
0x034f,0x1.cp-16173, 
0x0350,0x1p-16172, 
0x0351,0x1.4p-16172, 
0x0352,0x1.8p-16172, 
0x0353,0x1.cp-16172, 
0x0354,0x1p-16171, 
0x0355,0x1.4p-16171, 
0x0356,0x1.8p-16171, 
0x0357,0x1.cp-16171, 
0x0358,0x1p-16170, 
0x0359,0x1.4p-16170, 
0x035a,0x1.8p-16170, 
0x035b,0x1.cp-16170, 
0x035c,0x1p-16169, 
0x035d,0x1.4p-16169, 
0x035e,0x1.8p-16169, 
0x035f,0x1.cp-16169, 
0x0360,0x1p-16168, 
0x0361,0x1.4p-16168, 
0x0362,0x1.8p-16168, 
0x0363,0x1.cp-16168, 
0x0364,0x1p-16167, 
0x0365,0x1.4p-16167, 
0x0366,0x1.8p-16167, 
0x0367,0x1.cp-16167, 
0x0368,0x1p-16166, 
0x0369,0x1.4p-16166, 
0x036a,0x1.8p-16166, 
0x036b,0x1.cp-16166, 
0x036c,0x1p-16165, 
0x036d,0x1.4p-16165, 
0x036e,0x1.8p-16165, 
0x036f,0x1.cp-16165, 
0x0370,0x1p-16164, 
0x0371,0x1.4p-16164, 
0x0372,0x1.8p-16164, 
0x0373,0x1.cp-16164, 
0x0374,0x1p-16163, 
0x0375,0x1.4p-16163, 
0x0376,0x1.8p-16163, 
0x0377,0x1.cp-16163, 
0x0378,0x1p-16162, 
0x0379,0x1.4p-16162, 
0x037a,0x1.8p-16162, 
0x037b,0x1.cp-16162, 
0x037c,0x1p-16161, 
0x037d,0x1.4p-16161, 
0x037e,0x1.8p-16161, 
0x037f,0x1.cp-16161, 
0x0380,0x1p-16160, 
0x0381,0x1.4p-16160, 
0x0382,0x1.8p-16160, 
0x0383,0x1.cp-16160, 
0x0384,0x1p-16159, 
0x0385,0x1.4p-16159, 
0x0386,0x1.8p-16159, 
0x0387,0x1.cp-16159, 
0x0388,0x1p-16158, 
0x0389,0x1.4p-16158, 
0x038a,0x1.8p-16158, 
0x038b,0x1.cp-16158, 
0x038c,0x1p-16157, 
0x038d,0x1.4p-16157, 
0x038e,0x1.8p-16157, 
0x038f,0x1.cp-16157, 
0x0390,0x1p-16156, 
0x0391,0x1.4p-16156, 
0x0392,0x1.8p-16156, 
0x0393,0x1.cp-16156, 
0x0394,0x1p-16155, 
0x0395,0x1.4p-16155, 
0x0396,0x1.8p-16155, 
0x0397,0x1.cp-16155, 
0x0398,0x1p-16154, 
0x0399,0x1.4p-16154, 
0x039a,0x1.8p-16154, 
0x039b,0x1.cp-16154, 
0x039c,0x1p-16153, 
0x039d,0x1.4p-16153, 
0x039e,0x1.8p-16153, 
0x039f,0x1.cp-16153, 
0x03a0,0x1p-16152, 
0x03a1,0x1.4p-16152, 
0x03a2,0x1.8p-16152, 
0x03a3,0x1.cp-16152, 
0x03a4,0x1p-16151, 
0x03a5,0x1.4p-16151, 
0x03a6,0x1.8p-16151, 
0x03a7,0x1.cp-16151, 
0x03a8,0x1p-16150, 
0x03a9,0x1.4p-16150, 
0x03aa,0x1.8p-16150, 
0x03ab,0x1.cp-16150, 
0x03ac,0x1p-16149, 
0x03ad,0x1.4p-16149, 
0x03ae,0x1.8p-16149, 
0x03af,0x1.cp-16149, 
0x03b0,0x1p-16148, 
0x03b1,0x1.4p-16148, 
0x03b2,0x1.8p-16148, 
0x03b3,0x1.cp-16148, 
0x03b4,0x1p-16147, 
0x03b5,0x1.4p-16147, 
0x03b6,0x1.8p-16147, 
0x03b7,0x1.cp-16147, 
0x03b8,0x1p-16146, 
0x03b9,0x1.4p-16146, 
0x03ba,0x1.8p-16146, 
0x03bb,0x1.cp-16146, 
0x03bc,0x1p-16145, 
0x03bd,0x1.4p-16145, 
0x03be,0x1.8p-16145, 
0x03bf,0x1.cp-16145, 
0x03c0,0x1p-16144, 
0x03c1,0x1.4p-16144, 
0x03c2,0x1.8p-16144, 
0x03c3,0x1.cp-16144, 
0x03c4,0x1p-16143, 
0x03c5,0x1.4p-16143, 
0x03c6,0x1.8p-16143, 
0x03c7,0x1.cp-16143, 
0x03c8,0x1p-16142, 
0x03c9,0x1.4p-16142, 
0x03ca,0x1.8p-16142, 
0x03cb,0x1.cp-16142, 
0x03cc,0x1p-16141, 
0x03cd,0x1.4p-16141, 
0x03ce,0x1.8p-16141, 
0x03cf,0x1.cp-16141, 
0x03d0,0x1p-16140, 
0x03d1,0x1.4p-16140, 
0x03d2,0x1.8p-16140, 
0x03d3,0x1.cp-16140, 
0x03d4,0x1p-16139, 
0x03d5,0x1.4p-16139, 
0x03d6,0x1.8p-16139, 
0x03d7,0x1.cp-16139, 
0x03d8,0x1p-16138, 
0x03d9,0x1.4p-16138, 
0x03da,0x1.8p-16138, 
0x03db,0x1.cp-16138, 
0x03dc,0x1p-16137, 
0x03dd,0x1.4p-16137, 
0x03de,0x1.8p-16137, 
0x03df,0x1.cp-16137, 
0x03e0,0x1p-16136, 
0x03e1,0x1.4p-16136, 
0x03e2,0x1.8p-16136, 
0x03e3,0x1.cp-16136, 
0x03e4,0x1p-16135, 
0x03e5,0x1.4p-16135, 
0x03e6,0x1.8p-16135, 
0x03e7,0x1.cp-16135, 
0x03e8,0x1p-16134, 
0x03e9,0x1.4p-16134, 
0x03ea,0x1.8p-16134, 
0x03eb,0x1.cp-16134, 
0x03ec,0x1p-16133, 
0x03ed,0x1.4p-16133, 
0x03ee,0x1.8p-16133, 
0x03ef,0x1.cp-16133, 
0x03f0,0x1p-16132, 
0x03f1,0x1.4p-16132, 
0x03f2,0x1.8p-16132, 
0x03f3,0x1.cp-16132, 
0x03f4,0x1p-16131, 
0x03f5,0x1.4p-16131, 
0x03f6,0x1.8p-16131, 
0x03f7,0x1.cp-16131, 
0x03f8,0x1p-16130, 
0x03f9,0x1.4p-16130, 
0x03fa,0x1.8p-16130, 
0x03fb,0x1.cp-16130, 
0x03fc,0x1p-16129, 
0x03fd,0x1.4p-16129, 
0x03fe,0x1.8p-16129, 
0x03ff,0x1.cp-16129, 
0x0400,0x1p-16128, 
0x0401,0x1.4p-16128, 
0x0402,0x1.8p-16128, 
0x0403,0x1.cp-16128, 
0x0404,0x1p-16127, 
0x0405,0x1.4p-16127, 
0x0406,0x1.8p-16127, 
0x0407,0x1.cp-16127, 
0x0408,0x1p-16126, 
0x0409,0x1.4p-16126, 
0x040a,0x1.8p-16126, 
0x040b,0x1.cp-16126, 
0x040c,0x1p-16125, 
0x040d,0x1.4p-16125, 
0x040e,0x1.8p-16125, 
0x040f,0x1.cp-16125, 
0x0410,0x1p-16124, 
0x0411,0x1.4p-16124, 
0x0412,0x1.8p-16124, 
0x0413,0x1.cp-16124, 
0x0414,0x1p-16123, 
0x0415,0x1.4p-16123, 
0x0416,0x1.8p-16123, 
0x0417,0x1.cp-16123, 
0x0418,0x1p-16122, 
0x0419,0x1.4p-16122, 
0x041a,0x1.8p-16122, 
0x041b,0x1.cp-16122, 
0x041c,0x1p-16121, 
0x041d,0x1.4p-16121, 
0x041e,0x1.8p-16121, 
0x041f,0x1.cp-16121, 
0x0420,0x1p-16120, 
0x0421,0x1.4p-16120, 
0x0422,0x1.8p-16120, 
0x0423,0x1.cp-16120, 
0x0424,0x1p-16119, 
0x0425,0x1.4p-16119, 
0x0426,0x1.8p-16119, 
0x0427,0x1.cp-16119, 
0x0428,0x1p-16118, 
0x0429,0x1.4p-16118, 
0x042a,0x1.8p-16118, 
0x042b,0x1.cp-16118, 
0x042c,0x1p-16117, 
0x042d,0x1.4p-16117, 
0x042e,0x1.8p-16117, 
0x042f,0x1.cp-16117, 
0x0430,0x1p-16116, 
0x0431,0x1.4p-16116, 
0x0432,0x1.8p-16116, 
0x0433,0x1.cp-16116, 
0x0434,0x1p-16115, 
0x0435,0x1.4p-16115, 
0x0436,0x1.8p-16115, 
0x0437,0x1.cp-16115, 
0x0438,0x1p-16114, 
0x0439,0x1.4p-16114, 
0x043a,0x1.8p-16114, 
0x043b,0x1.cp-16114, 
0x043c,0x1p-16113, 
0x043d,0x1.4p-16113, 
0x043e,0x1.8p-16113, 
0x043f,0x1.cp-16113, 
0x0440,0x1p-16112, 
0x0441,0x1.4p-16112, 
0x0442,0x1.8p-16112, 
0x0443,0x1.cp-16112, 
0x0444,0x1p-16111, 
0x0445,0x1.4p-16111, 
0x0446,0x1.8p-16111, 
0x0447,0x1.cp-16111, 
0x0448,0x1p-16110, 
0x0449,0x1.4p-16110, 
0x044a,0x1.8p-16110, 
0x044b,0x1.cp-16110, 
0x044c,0x1p-16109, 
0x044d,0x1.4p-16109, 
0x044e,0x1.8p-16109, 
0x044f,0x1.cp-16109, 
0x0450,0x1p-16108, 
0x0451,0x1.4p-16108, 
0x0452,0x1.8p-16108, 
0x0453,0x1.cp-16108, 
0x0454,0x1p-16107, 
0x0455,0x1.4p-16107, 
0x0456,0x1.8p-16107, 
0x0457,0x1.cp-16107, 
0x0458,0x1p-16106, 
0x0459,0x1.4p-16106, 
0x045a,0x1.8p-16106, 
0x045b,0x1.cp-16106, 
0x045c,0x1p-16105, 
0x045d,0x1.4p-16105, 
0x045e,0x1.8p-16105, 
0x045f,0x1.cp-16105, 
0x0460,0x1p-16104, 
0x0461,0x1.4p-16104, 
0x0462,0x1.8p-16104, 
0x0463,0x1.cp-16104, 
0x0464,0x1p-16103, 
0x0465,0x1.4p-16103, 
0x0466,0x1.8p-16103, 
0x0467,0x1.cp-16103, 
0x0468,0x1p-16102, 
0x0469,0x1.4p-16102, 
0x046a,0x1.8p-16102, 
0x046b,0x1.cp-16102, 
0x046c,0x1p-16101, 
0x046d,0x1.4p-16101, 
0x046e,0x1.8p-16101, 
0x046f,0x1.cp-16101, 
0x0470,0x1p-16100, 
0x0471,0x1.4p-16100, 
0x0472,0x1.8p-16100, 
0x0473,0x1.cp-16100, 
0x0474,0x1p-16099, 
0x0475,0x1.4p-16099, 
0x0476,0x1.8p-16099, 
0x0477,0x1.cp-16099, 
0x0478,0x1p-16098, 
0x0479,0x1.4p-16098, 
0x047a,0x1.8p-16098, 
0x047b,0x1.cp-16098, 
0x047c,0x1p-16097, 
0x047d,0x1.4p-16097, 
0x047e,0x1.8p-16097, 
0x047f,0x1.cp-16097, 
0x0480,0x1p-16096, 
0x0481,0x1.4p-16096, 
0x0482,0x1.8p-16096, 
0x0483,0x1.cp-16096, 
0x0484,0x1p-16095, 
0x0485,0x1.4p-16095, 
0x0486,0x1.8p-16095, 
0x0487,0x1.cp-16095, 
0x0488,0x1p-16094, 
0x0489,0x1.4p-16094, 
0x048a,0x1.8p-16094, 
0x048b,0x1.cp-16094, 
0x048c,0x1p-16093, 
0x048d,0x1.4p-16093, 
0x048e,0x1.8p-16093, 
0x048f,0x1.cp-16093, 
0x0490,0x1p-16092, 
0x0491,0x1.4p-16092, 
0x0492,0x1.8p-16092, 
0x0493,0x1.cp-16092, 
0x0494,0x1p-16091, 
0x0495,0x1.4p-16091, 
0x0496,0x1.8p-16091, 
0x0497,0x1.cp-16091, 
0x0498,0x1p-16090, 
0x0499,0x1.4p-16090, 
0x049a,0x1.8p-16090, 
0x049b,0x1.cp-16090, 
0x049c,0x1p-16089, 
0x049d,0x1.4p-16089, 
0x049e,0x1.8p-16089, 
0x049f,0x1.cp-16089, 
0x04a0,0x1p-16088, 
0x04a1,0x1.4p-16088, 
0x04a2,0x1.8p-16088, 
0x04a3,0x1.cp-16088, 
0x04a4,0x1p-16087, 
0x04a5,0x1.4p-16087, 
0x04a6,0x1.8p-16087, 
0x04a7,0x1.cp-16087, 
0x04a8,0x1p-16086, 
0x04a9,0x1.4p-16086, 
0x04aa,0x1.8p-16086, 
0x04ab,0x1.cp-16086, 
0x04ac,0x1p-16085, 
0x04ad,0x1.4p-16085, 
0x04ae,0x1.8p-16085, 
0x04af,0x1.cp-16085, 
0x04b0,0x1p-16084, 
0x04b1,0x1.4p-16084, 
0x04b2,0x1.8p-16084, 
0x04b3,0x1.cp-16084, 
0x04b4,0x1p-16083, 
0x04b5,0x1.4p-16083, 
0x04b6,0x1.8p-16083, 
0x04b7,0x1.cp-16083, 
0x04b8,0x1p-16082, 
0x04b9,0x1.4p-16082, 
0x04ba,0x1.8p-16082, 
0x04bb,0x1.cp-16082, 
0x04bc,0x1p-16081, 
0x04bd,0x1.4p-16081, 
0x04be,0x1.8p-16081, 
0x04bf,0x1.cp-16081, 
0x04c0,0x1p-16080, 
0x04c1,0x1.4p-16080, 
0x04c2,0x1.8p-16080, 
0x04c3,0x1.cp-16080, 
0x04c4,0x1p-16079, 
0x04c5,0x1.4p-16079, 
0x04c6,0x1.8p-16079, 
0x04c7,0x1.cp-16079, 
0x04c8,0x1p-16078, 
0x04c9,0x1.4p-16078, 
0x04ca,0x1.8p-16078, 
0x04cb,0x1.cp-16078, 
0x04cc,0x1p-16077, 
0x04cd,0x1.4p-16077, 
0x04ce,0x1.8p-16077, 
0x04cf,0x1.cp-16077, 
0x04d0,0x1p-16076, 
0x04d1,0x1.4p-16076, 
0x04d2,0x1.8p-16076, 
0x04d3,0x1.cp-16076, 
0x04d4,0x1p-16075, 
0x04d5,0x1.4p-16075, 
0x04d6,0x1.8p-16075, 
0x04d7,0x1.cp-16075, 
0x04d8,0x1p-16074, 
0x04d9,0x1.4p-16074, 
0x04da,0x1.8p-16074, 
0x04db,0x1.cp-16074, 
0x04dc,0x1p-16073, 
0x04dd,0x1.4p-16073, 
0x04de,0x1.8p-16073, 
0x04df,0x1.cp-16073, 
0x04e0,0x1p-16072, 
0x04e1,0x1.4p-16072, 
0x04e2,0x1.8p-16072, 
0x04e3,0x1.cp-16072, 
0x04e4,0x1p-16071, 
0x04e5,0x1.4p-16071, 
0x04e6,0x1.8p-16071, 
0x04e7,0x1.cp-16071, 
0x04e8,0x1p-16070, 
0x04e9,0x1.4p-16070, 
0x04ea,0x1.8p-16070, 
0x04eb,0x1.cp-16070, 
0x04ec,0x1p-16069, 
0x04ed,0x1.4p-16069, 
0x04ee,0x1.8p-16069, 
0x04ef,0x1.cp-16069, 
0x04f0,0x1p-16068, 
0x04f1,0x1.4p-16068, 
0x04f2,0x1.8p-16068, 
0x04f3,0x1.cp-16068, 
0x04f4,0x1p-16067, 
0x04f5,0x1.4p-16067, 
0x04f6,0x1.8p-16067, 
0x04f7,0x1.cp-16067, 
0x04f8,0x1p-16066, 
0x04f9,0x1.4p-16066, 
0x04fa,0x1.8p-16066, 
0x04fb,0x1.cp-16066, 
0x04fc,0x1p-16065, 
0x04fd,0x1.4p-16065, 
0x04fe,0x1.8p-16065, 
0x04ff,0x1.cp-16065, 
0x0500,0x1p-16064, 
0x0501,0x1.4p-16064, 
0x0502,0x1.8p-16064, 
0x0503,0x1.cp-16064, 
0x0504,0x1p-16063, 
0x0505,0x1.4p-16063, 
0x0506,0x1.8p-16063, 
0x0507,0x1.cp-16063, 
0x0508,0x1p-16062, 
0x0509,0x1.4p-16062, 
0x050a,0x1.8p-16062, 
0x050b,0x1.cp-16062, 
0x050c,0x1p-16061, 
0x050d,0x1.4p-16061, 
0x050e,0x1.8p-16061, 
0x050f,0x1.cp-16061, 
0x0510,0x1p-16060, 
0x0511,0x1.4p-16060, 
0x0512,0x1.8p-16060, 
0x0513,0x1.cp-16060, 
0x0514,0x1p-16059, 
0x0515,0x1.4p-16059, 
0x0516,0x1.8p-16059, 
0x0517,0x1.cp-16059, 
0x0518,0x1p-16058, 
0x0519,0x1.4p-16058, 
0x051a,0x1.8p-16058, 
0x051b,0x1.cp-16058, 
0x051c,0x1p-16057, 
0x051d,0x1.4p-16057, 
0x051e,0x1.8p-16057, 
0x051f,0x1.cp-16057, 
0x0520,0x1p-16056, 
0x0521,0x1.4p-16056, 
0x0522,0x1.8p-16056, 
0x0523,0x1.cp-16056, 
0x0524,0x1p-16055, 
0x0525,0x1.4p-16055, 
0x0526,0x1.8p-16055, 
0x0527,0x1.cp-16055, 
0x0528,0x1p-16054, 
0x0529,0x1.4p-16054, 
0x052a,0x1.8p-16054, 
0x052b,0x1.cp-16054, 
0x052c,0x1p-16053, 
0x052d,0x1.4p-16053, 
0x052e,0x1.8p-16053, 
0x052f,0x1.cp-16053, 
0x0530,0x1p-16052, 
0x0531,0x1.4p-16052, 
0x0532,0x1.8p-16052, 
0x0533,0x1.cp-16052, 
0x0534,0x1p-16051, 
0x0535,0x1.4p-16051, 
0x0536,0x1.8p-16051, 
0x0537,0x1.cp-16051, 
0x0538,0x1p-16050, 
0x0539,0x1.4p-16050, 
0x053a,0x1.8p-16050, 
0x053b,0x1.cp-16050, 
0x053c,0x1p-16049, 
0x053d,0x1.4p-16049, 
0x053e,0x1.8p-16049, 
0x053f,0x1.cp-16049, 
0x0540,0x1p-16048, 
0x0541,0x1.4p-16048, 
0x0542,0x1.8p-16048, 
0x0543,0x1.cp-16048, 
0x0544,0x1p-16047, 
0x0545,0x1.4p-16047, 
0x0546,0x1.8p-16047, 
0x0547,0x1.cp-16047, 
0x0548,0x1p-16046, 
0x0549,0x1.4p-16046, 
0x054a,0x1.8p-16046, 
0x054b,0x1.cp-16046, 
0x054c,0x1p-16045, 
0x054d,0x1.4p-16045, 
0x054e,0x1.8p-16045, 
0x054f,0x1.cp-16045, 
0x0550,0x1p-16044, 
0x0551,0x1.4p-16044, 
0x0552,0x1.8p-16044, 
0x0553,0x1.cp-16044, 
0x0554,0x1p-16043, 
0x0555,0x1.4p-16043, 
0x0556,0x1.8p-16043, 
0x0557,0x1.cp-16043, 
0x0558,0x1p-16042, 
0x0559,0x1.4p-16042, 
0x055a,0x1.8p-16042, 
0x055b,0x1.cp-16042, 
0x055c,0x1p-16041, 
0x055d,0x1.4p-16041, 
0x055e,0x1.8p-16041, 
0x055f,0x1.cp-16041, 
0x0560,0x1p-16040, 
0x0561,0x1.4p-16040, 
0x0562,0x1.8p-16040, 
0x0563,0x1.cp-16040, 
0x0564,0x1p-16039, 
0x0565,0x1.4p-16039, 
0x0566,0x1.8p-16039, 
0x0567,0x1.cp-16039, 
0x0568,0x1p-16038, 
0x0569,0x1.4p-16038, 
0x056a,0x1.8p-16038, 
0x056b,0x1.cp-16038, 
0x056c,0x1p-16037, 
0x056d,0x1.4p-16037, 
0x056e,0x1.8p-16037, 
0x056f,0x1.cp-16037, 
0x0570,0x1p-16036, 
0x0571,0x1.4p-16036, 
0x0572,0x1.8p-16036, 
0x0573,0x1.cp-16036, 
0x0574,0x1p-16035, 
0x0575,0x1.4p-16035, 
0x0576,0x1.8p-16035, 
0x0577,0x1.cp-16035, 
0x0578,0x1p-16034, 
0x0579,0x1.4p-16034, 
0x057a,0x1.8p-16034, 
0x057b,0x1.cp-16034, 
0x057c,0x1p-16033, 
0x057d,0x1.4p-16033, 
0x057e,0x1.8p-16033, 
0x057f,0x1.cp-16033, 
0x0580,0x1p-16032, 
0x0581,0x1.4p-16032, 
0x0582,0x1.8p-16032, 
0x0583,0x1.cp-16032, 
0x0584,0x1p-16031, 
0x0585,0x1.4p-16031, 
0x0586,0x1.8p-16031, 
0x0587,0x1.cp-16031, 
0x0588,0x1p-16030, 
0x0589,0x1.4p-16030, 
0x058a,0x1.8p-16030, 
0x058b,0x1.cp-16030, 
0x058c,0x1p-16029, 
0x058d,0x1.4p-16029, 
0x058e,0x1.8p-16029, 
0x058f,0x1.cp-16029, 
0x0590,0x1p-16028, 
0x0591,0x1.4p-16028, 
0x0592,0x1.8p-16028, 
0x0593,0x1.cp-16028, 
0x0594,0x1p-16027, 
0x0595,0x1.4p-16027, 
0x0596,0x1.8p-16027, 
0x0597,0x1.cp-16027, 
0x0598,0x1p-16026, 
0x0599,0x1.4p-16026, 
0x059a,0x1.8p-16026, 
0x059b,0x1.cp-16026, 
0x059c,0x1p-16025, 
0x059d,0x1.4p-16025, 
0x059e,0x1.8p-16025, 
0x059f,0x1.cp-16025, 
0x05a0,0x1p-16024, 
0x05a1,0x1.4p-16024, 
0x05a2,0x1.8p-16024, 
0x05a3,0x1.cp-16024, 
0x05a4,0x1p-16023, 
0x05a5,0x1.4p-16023, 
0x05a6,0x1.8p-16023, 
0x05a7,0x1.cp-16023, 
0x05a8,0x1p-16022, 
0x05a9,0x1.4p-16022, 
0x05aa,0x1.8p-16022, 
0x05ab,0x1.cp-16022, 
0x05ac,0x1p-16021, 
0x05ad,0x1.4p-16021, 
0x05ae,0x1.8p-16021, 
0x05af,0x1.cp-16021, 
0x05b0,0x1p-16020, 
0x05b1,0x1.4p-16020, 
0x05b2,0x1.8p-16020, 
0x05b3,0x1.cp-16020, 
0x05b4,0x1p-16019, 
0x05b5,0x1.4p-16019, 
0x05b6,0x1.8p-16019, 
0x05b7,0x1.cp-16019, 
0x05b8,0x1p-16018, 
0x05b9,0x1.4p-16018, 
0x05ba,0x1.8p-16018, 
0x05bb,0x1.cp-16018, 
0x05bc,0x1p-16017, 
0x05bd,0x1.4p-16017, 
0x05be,0x1.8p-16017, 
0x05bf,0x1.cp-16017, 
0x05c0,0x1p-16016, 
0x05c1,0x1.4p-16016, 
0x05c2,0x1.8p-16016, 
0x05c3,0x1.cp-16016, 
0x05c4,0x1p-16015, 
0x05c5,0x1.4p-16015, 
0x05c6,0x1.8p-16015, 
0x05c7,0x1.cp-16015, 
0x05c8,0x1p-16014, 
0x05c9,0x1.4p-16014, 
0x05ca,0x1.8p-16014, 
0x05cb,0x1.cp-16014, 
0x05cc,0x1p-16013, 
0x05cd,0x1.4p-16013, 
0x05ce,0x1.8p-16013, 
0x05cf,0x1.cp-16013, 
0x05d0,0x1p-16012, 
0x05d1,0x1.4p-16012, 
0x05d2,0x1.8p-16012, 
0x05d3,0x1.cp-16012, 
0x05d4,0x1p-16011, 
0x05d5,0x1.4p-16011, 
0x05d6,0x1.8p-16011, 
0x05d7,0x1.cp-16011, 
0x05d8,0x1p-16010, 
0x05d9,0x1.4p-16010, 
0x05da,0x1.8p-16010, 
0x05db,0x1.cp-16010, 
0x05dc,0x1p-16009, 
0x05dd,0x1.4p-16009, 
0x05de,0x1.8p-16009, 
0x05df,0x1.cp-16009, 
0x05e0,0x1p-16008, 
0x05e1,0x1.4p-16008, 
0x05e2,0x1.8p-16008, 
0x05e3,0x1.cp-16008, 
0x05e4,0x1p-16007, 
0x05e5,0x1.4p-16007, 
0x05e6,0x1.8p-16007, 
0x05e7,0x1.cp-16007, 
0x05e8,0x1p-16006, 
0x05e9,0x1.4p-16006, 
0x05ea,0x1.8p-16006, 
0x05eb,0x1.cp-16006, 
0x05ec,0x1p-16005, 
0x05ed,0x1.4p-16005, 
0x05ee,0x1.8p-16005, 
0x05ef,0x1.cp-16005, 
0x05f0,0x1p-16004, 
0x05f1,0x1.4p-16004, 
0x05f2,0x1.8p-16004, 
0x05f3,0x1.cp-16004, 
0x05f4,0x1p-16003, 
0x05f5,0x1.4p-16003, 
0x05f6,0x1.8p-16003, 
0x05f7,0x1.cp-16003, 
0x05f8,0x1p-16002, 
0x05f9,0x1.4p-16002, 
0x05fa,0x1.8p-16002, 
0x05fb,0x1.cp-16002, 
0x05fc,0x1p-16001, 
0x05fd,0x1.4p-16001, 
0x05fe,0x1.8p-16001, 
0x05ff,0x1.cp-16001, 
0x0600,0x1p-16000, 
0x0601,0x1.4p-16000, 
0x0602,0x1.8p-16000, 
0x0603,0x1.cp-16000, 
0x0604,0x1p-15999, 
0x0605,0x1.4p-15999, 
0x0606,0x1.8p-15999, 
0x0607,0x1.cp-15999, 
0x0608,0x1p-15998, 
0x0609,0x1.4p-15998, 
0x060a,0x1.8p-15998, 
0x060b,0x1.cp-15998, 
0x060c,0x1p-15997, 
0x060d,0x1.4p-15997, 
0x060e,0x1.8p-15997, 
0x060f,0x1.cp-15997, 
0x0610,0x1p-15996, 
0x0611,0x1.4p-15996, 
0x0612,0x1.8p-15996, 
0x0613,0x1.cp-15996, 
0x0614,0x1p-15995, 
0x0615,0x1.4p-15995, 
0x0616,0x1.8p-15995, 
0x0617,0x1.cp-15995, 
0x0618,0x1p-15994, 
0x0619,0x1.4p-15994, 
0x061a,0x1.8p-15994, 
0x061b,0x1.cp-15994, 
0x061c,0x1p-15993, 
0x061d,0x1.4p-15993, 
0x061e,0x1.8p-15993, 
0x061f,0x1.cp-15993, 
0x0620,0x1p-15992, 
0x0621,0x1.4p-15992, 
0x0622,0x1.8p-15992, 
0x0623,0x1.cp-15992, 
0x0624,0x1p-15991, 
0x0625,0x1.4p-15991, 
0x0626,0x1.8p-15991, 
0x0627,0x1.cp-15991, 
0x0628,0x1p-15990, 
0x0629,0x1.4p-15990, 
0x062a,0x1.8p-15990, 
0x062b,0x1.cp-15990, 
0x062c,0x1p-15989, 
0x062d,0x1.4p-15989, 
0x062e,0x1.8p-15989, 
0x062f,0x1.cp-15989, 
0x0630,0x1p-15988, 
0x0631,0x1.4p-15988, 
0x0632,0x1.8p-15988, 
0x0633,0x1.cp-15988, 
0x0634,0x1p-15987, 
0x0635,0x1.4p-15987, 
0x0636,0x1.8p-15987, 
0x0637,0x1.cp-15987, 
0x0638,0x1p-15986, 
0x0639,0x1.4p-15986, 
0x063a,0x1.8p-15986, 
0x063b,0x1.cp-15986, 
0x063c,0x1p-15985, 
0x063d,0x1.4p-15985, 
0x063e,0x1.8p-15985, 
0x063f,0x1.cp-15985, 
0x0640,0x1p-15984, 
0x0641,0x1.4p-15984, 
0x0642,0x1.8p-15984, 
0x0643,0x1.cp-15984, 
0x0644,0x1p-15983, 
0x0645,0x1.4p-15983, 
0x0646,0x1.8p-15983, 
0x0647,0x1.cp-15983, 
0x0648,0x1p-15982, 
0x0649,0x1.4p-15982, 
0x064a,0x1.8p-15982, 
0x064b,0x1.cp-15982, 
0x064c,0x1p-15981, 
0x064d,0x1.4p-15981, 
0x064e,0x1.8p-15981, 
0x064f,0x1.cp-15981, 
0x0650,0x1p-15980, 
0x0651,0x1.4p-15980, 
0x0652,0x1.8p-15980, 
0x0653,0x1.cp-15980, 
0x0654,0x1p-15979, 
0x0655,0x1.4p-15979, 
0x0656,0x1.8p-15979, 
0x0657,0x1.cp-15979, 
0x0658,0x1p-15978, 
0x0659,0x1.4p-15978, 
0x065a,0x1.8p-15978, 
0x065b,0x1.cp-15978, 
0x065c,0x1p-15977, 
0x065d,0x1.4p-15977, 
0x065e,0x1.8p-15977, 
0x065f,0x1.cp-15977, 
0x0660,0x1p-15976, 
0x0661,0x1.4p-15976, 
0x0662,0x1.8p-15976, 
0x0663,0x1.cp-15976, 
0x0664,0x1p-15975, 
0x0665,0x1.4p-15975, 
0x0666,0x1.8p-15975, 
0x0667,0x1.cp-15975, 
0x0668,0x1p-15974, 
0x0669,0x1.4p-15974, 
0x066a,0x1.8p-15974, 
0x066b,0x1.cp-15974, 
0x066c,0x1p-15973, 
0x066d,0x1.4p-15973, 
0x066e,0x1.8p-15973, 
0x066f,0x1.cp-15973, 
0x0670,0x1p-15972, 
0x0671,0x1.4p-15972, 
0x0672,0x1.8p-15972, 
0x0673,0x1.cp-15972, 
0x0674,0x1p-15971, 
0x0675,0x1.4p-15971, 
0x0676,0x1.8p-15971, 
0x0677,0x1.cp-15971, 
0x0678,0x1p-15970, 
0x0679,0x1.4p-15970, 
0x067a,0x1.8p-15970, 
