codepoint,values,subnormal
0x61e5,0x1.1e5p-2, 
0x61e6,0x1.1e6p-2, 
0x61e7,0x1.1e7p-2, 
0x61e8,0x1.1e8p-2, 
0x61e9,0x1.1e9p-2, 
0x61ea,0x1.1eap-2, 
0x61eb,0x1.1ebp-2, 
0x61ec,0x1.1ecp-2, 
0x61ed,0x1.1edp-2, 
0x61ee,0x1.1eep-2, 
0x61ef,0x1.1efp-2, 
0x61f0,0x1.1fp-2, 
0x61f1,0x1.1f1p-2, 
0x61f2,0x1.1f2p-2, 
0x61f3,0x1.1f3p-2, 
0x61f4,0x1.1f4p-2, 
0x61f5,0x1.1f5p-2, 
0x61f6,0x1.1f6p-2, 
0x61f7,0x1.1f7p-2, 
0x61f8,0x1.1f8p-2, 
0x61f9,0x1.1f9p-2, 
0x61fa,0x1.1fap-2, 
0x61fb,0x1.1fbp-2, 
0x61fc,0x1.1fcp-2, 
0x61fd,0x1.1fdp-2, 
0x61fe,0x1.1fep-2, 
0x61ff,0x1.1ffp-2, 
0x6200,0x1.2p-2, 
0x6201,0x1.201p-2, 
0x6202,0x1.202p-2, 
0x6203,0x1.203p-2, 
0x6204,0x1.204p-2, 
0x6205,0x1.205p-2, 
0x6206,0x1.206p-2, 
0x6207,0x1.207p-2, 
0x6208,0x1.208p-2, 
0x6209,0x1.209p-2, 
0x620a,0x1.20ap-2, 
0x620b,0x1.20bp-2, 
0x620c,0x1.20cp-2, 
0x620d,0x1.20dp-2, 
0x620e,0x1.20ep-2, 
0x620f,0x1.20fp-2, 
0x6210,0x1.21p-2, 
0x6211,0x1.211p-2, 
0x6212,0x1.212p-2, 
0x6213,0x1.213p-2, 
0x6214,0x1.214p-2, 
0x6215,0x1.215p-2, 
0x6216,0x1.216p-2, 
0x6217,0x1.217p-2, 
0x6218,0x1.218p-2, 
0x6219,0x1.219p-2, 
0x621a,0x1.21ap-2, 
0x621b,0x1.21bp-2, 
0x621c,0x1.21cp-2, 
0x621d,0x1.21dp-2, 
0x621e,0x1.21ep-2, 
0x621f,0x1.21fp-2, 
0x6220,0x1.22p-2, 
0x6221,0x1.221p-2, 
0x6222,0x1.222p-2, 
0x6223,0x1.223p-2, 
0x6224,0x1.224p-2, 
0x6225,0x1.225p-2, 
0x6226,0x1.226p-2, 
0x6227,0x1.227p-2, 
0x6228,0x1.228p-2, 
0x6229,0x1.229p-2, 
0x622a,0x1.22ap-2, 
0x622b,0x1.22bp-2, 
0x622c,0x1.22cp-2, 
0x622d,0x1.22dp-2, 
0x622e,0x1.22ep-2, 
0x622f,0x1.22fp-2, 
0x6230,0x1.23p-2, 
0x6231,0x1.231p-2, 
0x6232,0x1.232p-2, 
0x6233,0x1.233p-2, 
0x6234,0x1.234p-2, 
0x6235,0x1.235p-2, 
0x6236,0x1.236p-2, 
0x6237,0x1.237p-2, 
0x6238,0x1.238p-2, 
0x6239,0x1.239p-2, 
0x623a,0x1.23ap-2, 
0x623b,0x1.23bp-2, 
0x623c,0x1.23cp-2, 
0x623d,0x1.23dp-2, 
0x623e,0x1.23ep-2, 
0x623f,0x1.23fp-2, 
0x6240,0x1.24p-2, 
0x6241,0x1.241p-2, 
0x6242,0x1.242p-2, 
0x6243,0x1.243p-2, 
0x6244,0x1.244p-2, 
0x6245,0x1.245p-2, 
0x6246,0x1.246p-2, 
0x6247,0x1.247p-2, 
0x6248,0x1.248p-2, 
0x6249,0x1.249p-2, 
0x624a,0x1.24ap-2, 
0x624b,0x1.24bp-2, 
0x624c,0x1.24cp-2, 
0x624d,0x1.24dp-2, 
0x624e,0x1.24ep-2, 
0x624f,0x1.24fp-2, 
0x6250,0x1.25p-2, 
0x6251,0x1.251p-2, 
0x6252,0x1.252p-2, 
0x6253,0x1.253p-2, 
0x6254,0x1.254p-2, 
0x6255,0x1.255p-2, 
0x6256,0x1.256p-2, 
0x6257,0x1.257p-2, 
0x6258,0x1.258p-2, 
0x6259,0x1.259p-2, 
0x625a,0x1.25ap-2, 
0x625b,0x1.25bp-2, 
0x625c,0x1.25cp-2, 
0x625d,0x1.25dp-2, 
0x625e,0x1.25ep-2, 
0x625f,0x1.25fp-2, 
0x6260,0x1.26p-2, 
0x6261,0x1.261p-2, 
0x6262,0x1.262p-2, 
0x6263,0x1.263p-2, 
0x6264,0x1.264p-2, 
0x6265,0x1.265p-2, 
0x6266,0x1.266p-2, 
0x6267,0x1.267p-2, 
0x6268,0x1.268p-2, 
0x6269,0x1.269p-2, 
0x626a,0x1.26ap-2, 
0x626b,0x1.26bp-2, 
0x626c,0x1.26cp-2, 
0x626d,0x1.26dp-2, 
0x626e,0x1.26ep-2, 
0x626f,0x1.26fp-2, 
0x6270,0x1.27p-2, 
0x6271,0x1.271p-2, 
0x6272,0x1.272p-2, 
0x6273,0x1.273p-2, 
0x6274,0x1.274p-2, 
0x6275,0x1.275p-2, 
0x6276,0x1.276p-2, 
0x6277,0x1.277p-2, 
0x6278,0x1.278p-2, 
0x6279,0x1.279p-2, 
0x627a,0x1.27ap-2, 
0x627b,0x1.27bp-2, 
0x627c,0x1.27cp-2, 
0x627d,0x1.27dp-2, 
0x627e,0x1.27ep-2, 
0x627f,0x1.27fp-2, 
0x6280,0x1.28p-2, 
0x6281,0x1.281p-2, 
0x6282,0x1.282p-2, 
0x6283,0x1.283p-2, 
0x6284,0x1.284p-2, 
0x6285,0x1.285p-2, 
0x6286,0x1.286p-2, 
0x6287,0x1.287p-2, 
0x6288,0x1.288p-2, 
0x6289,0x1.289p-2, 
0x628a,0x1.28ap-2, 
0x628b,0x1.28bp-2, 
0x628c,0x1.28cp-2, 
0x628d,0x1.28dp-2, 
0x628e,0x1.28ep-2, 
0x628f,0x1.28fp-2, 
0x6290,0x1.29p-2, 
0x6291,0x1.291p-2, 
0x6292,0x1.292p-2, 
0x6293,0x1.293p-2, 
0x6294,0x1.294p-2, 
0x6295,0x1.295p-2, 
0x6296,0x1.296p-2, 
0x6297,0x1.297p-2, 
0x6298,0x1.298p-2, 
0x6299,0x1.299p-2, 
0x629a,0x1.29ap-2, 
0x629b,0x1.29bp-2, 
0x629c,0x1.29cp-2, 
0x629d,0x1.29dp-2, 
0x629e,0x1.29ep-2, 
0x629f,0x1.29fp-2, 
0x62a0,0x1.2ap-2, 
0x62a1,0x1.2a1p-2, 
0x62a2,0x1.2a2p-2, 
0x62a3,0x1.2a3p-2, 
0x62a4,0x1.2a4p-2, 
0x62a5,0x1.2a5p-2, 
0x62a6,0x1.2a6p-2, 
0x62a7,0x1.2a7p-2, 
0x62a8,0x1.2a8p-2, 
0x62a9,0x1.2a9p-2, 
0x62aa,0x1.2aap-2, 
0x62ab,0x1.2abp-2, 
0x62ac,0x1.2acp-2, 
0x62ad,0x1.2adp-2, 
0x62ae,0x1.2aep-2, 
0x62af,0x1.2afp-2, 
0x62b0,0x1.2bp-2, 
0x62b1,0x1.2b1p-2, 
0x62b2,0x1.2b2p-2, 
0x62b3,0x1.2b3p-2, 
0x62b4,0x1.2b4p-2, 
0x62b5,0x1.2b5p-2, 
0x62b6,0x1.2b6p-2, 
0x62b7,0x1.2b7p-2, 
0x62b8,0x1.2b8p-2, 
0x62b9,0x1.2b9p-2, 
0x62ba,0x1.2bap-2, 
0x62bb,0x1.2bbp-2, 
0x62bc,0x1.2bcp-2, 
0x62bd,0x1.2bdp-2, 
0x62be,0x1.2bep-2, 
0x62bf,0x1.2bfp-2, 
0x62c0,0x1.2cp-2, 
0x62c1,0x1.2c1p-2, 
0x62c2,0x1.2c2p-2, 
0x62c3,0x1.2c3p-2, 
0x62c4,0x1.2c4p-2, 
0x62c5,0x1.2c5p-2, 
0x62c6,0x1.2c6p-2, 
0x62c7,0x1.2c7p-2, 
0x62c8,0x1.2c8p-2, 
0x62c9,0x1.2c9p-2, 
0x62ca,0x1.2cap-2, 
0x62cb,0x1.2cbp-2, 
0x62cc,0x1.2ccp-2, 
0x62cd,0x1.2cdp-2, 
0x62ce,0x1.2cep-2, 
0x62cf,0x1.2cfp-2, 
0x62d0,0x1.2dp-2, 
0x62d1,0x1.2d1p-2, 
0x62d2,0x1.2d2p-2, 
0x62d3,0x1.2d3p-2, 
0x62d4,0x1.2d4p-2, 
0x62d5,0x1.2d5p-2, 
0x62d6,0x1.2d6p-2, 
0x62d7,0x1.2d7p-2, 
0x62d8,0x1.2d8p-2, 
0x62d9,0x1.2d9p-2, 
0x62da,0x1.2dap-2, 
0x62db,0x1.2dbp-2, 
0x62dc,0x1.2dcp-2, 
0x62dd,0x1.2ddp-2, 
0x62de,0x1.2dep-2, 
0x62df,0x1.2dfp-2, 
0x62e0,0x1.2ep-2, 
0x62e1,0x1.2e1p-2, 
0x62e2,0x1.2e2p-2, 
0x62e3,0x1.2e3p-2, 
0x62e4,0x1.2e4p-2, 
0x62e5,0x1.2e5p-2, 
0x62e6,0x1.2e6p-2, 
0x62e7,0x1.2e7p-2, 
0x62e8,0x1.2e8p-2, 
0x62e9,0x1.2e9p-2, 
0x62ea,0x1.2eap-2, 
0x62eb,0x1.2ebp-2, 
0x62ec,0x1.2ecp-2, 
0x62ed,0x1.2edp-2, 
0x62ee,0x1.2eep-2, 
0x62ef,0x1.2efp-2, 
0x62f0,0x1.2fp-2, 
0x62f1,0x1.2f1p-2, 
0x62f2,0x1.2f2p-2, 
0x62f3,0x1.2f3p-2, 
0x62f4,0x1.2f4p-2, 
0x62f5,0x1.2f5p-2, 
0x62f6,0x1.2f6p-2, 
0x62f7,0x1.2f7p-2, 
0x62f8,0x1.2f8p-2, 
0x62f9,0x1.2f9p-2, 
0x62fa,0x1.2fap-2, 
0x62fb,0x1.2fbp-2, 
0x62fc,0x1.2fcp-2, 
0x62fd,0x1.2fdp-2, 
0x62fe,0x1.2fep-2, 
0x62ff,0x1.2ffp-2, 
0x6300,0x1.3p-2, 
0x6301,0x1.301p-2, 
0x6302,0x1.302p-2, 
0x6303,0x1.303p-2, 
0x6304,0x1.304p-2, 
0x6305,0x1.305p-2, 
0x6306,0x1.306p-2, 
0x6307,0x1.307p-2, 
0x6308,0x1.308p-2, 
0x6309,0x1.309p-2, 
0x630a,0x1.30ap-2, 
0x630b,0x1.30bp-2, 
0x630c,0x1.30cp-2, 
0x630d,0x1.30dp-2, 
0x630e,0x1.30ep-2, 
0x630f,0x1.30fp-2, 
0x6310,0x1.31p-2, 
0x6311,0x1.311p-2, 
0x6312,0x1.312p-2, 
0x6313,0x1.313p-2, 
0x6314,0x1.314p-2, 
0x6315,0x1.315p-2, 
0x6316,0x1.316p-2, 
0x6317,0x1.317p-2, 
0x6318,0x1.318p-2, 
0x6319,0x1.319p-2, 
0x631a,0x1.31ap-2, 
0x631b,0x1.31bp-2, 
0x631c,0x1.31cp-2, 
0x631d,0x1.31dp-2, 
0x631e,0x1.31ep-2, 
0x631f,0x1.31fp-2, 
0x6320,0x1.32p-2, 
0x6321,0x1.321p-2, 
0x6322,0x1.322p-2, 
0x6323,0x1.323p-2, 
0x6324,0x1.324p-2, 
0x6325,0x1.325p-2, 
0x6326,0x1.326p-2, 
0x6327,0x1.327p-2, 
0x6328,0x1.328p-2, 
0x6329,0x1.329p-2, 
0x632a,0x1.32ap-2, 
0x632b,0x1.32bp-2, 
0x632c,0x1.32cp-2, 
0x632d,0x1.32dp-2, 
0x632e,0x1.32ep-2, 
0x632f,0x1.32fp-2, 
0x6330,0x1.33p-2, 
0x6331,0x1.331p-2, 
0x6332,0x1.332p-2, 
0x6333,0x1.333p-2, 
0x6334,0x1.334p-2, 
0x6335,0x1.335p-2, 
0x6336,0x1.336p-2, 
0x6337,0x1.337p-2, 
0x6338,0x1.338p-2, 
0x6339,0x1.339p-2, 
0x633a,0x1.33ap-2, 
0x633b,0x1.33bp-2, 
0x633c,0x1.33cp-2, 
0x633d,0x1.33dp-2, 
0x633e,0x1.33ep-2, 
0x633f,0x1.33fp-2, 
0x6340,0x1.34p-2, 
0x6341,0x1.341p-2, 
0x6342,0x1.342p-2, 
0x6343,0x1.343p-2, 
0x6344,0x1.344p-2, 
0x6345,0x1.345p-2, 
0x6346,0x1.346p-2, 
0x6347,0x1.347p-2, 
0x6348,0x1.348p-2, 
0x6349,0x1.349p-2, 
0x634a,0x1.34ap-2, 
0x634b,0x1.34bp-2, 
0x634c,0x1.34cp-2, 
0x634d,0x1.34dp-2, 
0x634e,0x1.34ep-2, 
0x634f,0x1.34fp-2, 
0x6350,0x1.35p-2, 
0x6351,0x1.351p-2, 
0x6352,0x1.352p-2, 
0x6353,0x1.353p-2, 
0x6354,0x1.354p-2, 
0x6355,0x1.355p-2, 
0x6356,0x1.356p-2, 
0x6357,0x1.357p-2, 
0x6358,0x1.358p-2, 
0x6359,0x1.359p-2, 
0x635a,0x1.35ap-2, 
0x635b,0x1.35bp-2, 
0x635c,0x1.35cp-2, 
0x635d,0x1.35dp-2, 
0x635e,0x1.35ep-2, 
0x635f,0x1.35fp-2, 
0x6360,0x1.36p-2, 
0x6361,0x1.361p-2, 
0x6362,0x1.362p-2, 
0x6363,0x1.363p-2, 
0x6364,0x1.364p-2, 
0x6365,0x1.365p-2, 
0x6366,0x1.366p-2, 
0x6367,0x1.367p-2, 
0x6368,0x1.368p-2, 
0x6369,0x1.369p-2, 
0x636a,0x1.36ap-2, 
0x636b,0x1.36bp-2, 
0x636c,0x1.36cp-2, 
0x636d,0x1.36dp-2, 
0x636e,0x1.36ep-2, 
0x636f,0x1.36fp-2, 
0x6370,0x1.37p-2, 
0x6371,0x1.371p-2, 
0x6372,0x1.372p-2, 
0x6373,0x1.373p-2, 
0x6374,0x1.374p-2, 
0x6375,0x1.375p-2, 
0x6376,0x1.376p-2, 
0x6377,0x1.377p-2, 
0x6378,0x1.378p-2, 
0x6379,0x1.379p-2, 
0x637a,0x1.37ap-2, 
0x637b,0x1.37bp-2, 
0x637c,0x1.37cp-2, 
0x637d,0x1.37dp-2, 
0x637e,0x1.37ep-2, 
0x637f,0x1.37fp-2, 
0x6380,0x1.38p-2, 
0x6381,0x1.381p-2, 
0x6382,0x1.382p-2, 
0x6383,0x1.383p-2, 
0x6384,0x1.384p-2, 
0x6385,0x1.385p-2, 
0x6386,0x1.386p-2, 
0x6387,0x1.387p-2, 
0x6388,0x1.388p-2, 
0x6389,0x1.389p-2, 
0x638a,0x1.38ap-2, 
0x638b,0x1.38bp-2, 
0x638c,0x1.38cp-2, 
0x638d,0x1.38dp-2, 
0x638e,0x1.38ep-2, 
0x638f,0x1.38fp-2, 
0x6390,0x1.39p-2, 
0x6391,0x1.391p-2, 
0x6392,0x1.392p-2, 
0x6393,0x1.393p-2, 
0x6394,0x1.394p-2, 
0x6395,0x1.395p-2, 
0x6396,0x1.396p-2, 
0x6397,0x1.397p-2, 
0x6398,0x1.398p-2, 
0x6399,0x1.399p-2, 
0x639a,0x1.39ap-2, 
0x639b,0x1.39bp-2, 
0x639c,0x1.39cp-2, 
0x639d,0x1.39dp-2, 
0x639e,0x1.39ep-2, 
0x639f,0x1.39fp-2, 
0x63a0,0x1.3ap-2, 
0x63a1,0x1.3a1p-2, 
0x63a2,0x1.3a2p-2, 
0x63a3,0x1.3a3p-2, 
0x63a4,0x1.3a4p-2, 
0x63a5,0x1.3a5p-2, 
0x63a6,0x1.3a6p-2, 
0x63a7,0x1.3a7p-2, 
0x63a8,0x1.3a8p-2, 
0x63a9,0x1.3a9p-2, 
0x63aa,0x1.3aap-2, 
0x63ab,0x1.3abp-2, 
0x63ac,0x1.3acp-2, 
0x63ad,0x1.3adp-2, 
0x63ae,0x1.3aep-2, 
0x63af,0x1.3afp-2, 
0x63b0,0x1.3bp-2, 
0x63b1,0x1.3b1p-2, 
0x63b2,0x1.3b2p-2, 
0x63b3,0x1.3b3p-2, 
0x63b4,0x1.3b4p-2, 
0x63b5,0x1.3b5p-2, 
0x63b6,0x1.3b6p-2, 
0x63b7,0x1.3b7p-2, 
0x63b8,0x1.3b8p-2, 
0x63b9,0x1.3b9p-2, 
0x63ba,0x1.3bap-2, 
0x63bb,0x1.3bbp-2, 
0x63bc,0x1.3bcp-2, 
0x63bd,0x1.3bdp-2, 
0x63be,0x1.3bep-2, 
0x63bf,0x1.3bfp-2, 
0x63c0,0x1.3cp-2, 
0x63c1,0x1.3c1p-2, 
0x63c2,0x1.3c2p-2, 
0x63c3,0x1.3c3p-2, 
0x63c4,0x1.3c4p-2, 
0x63c5,0x1.3c5p-2, 
0x63c6,0x1.3c6p-2, 
0x63c7,0x1.3c7p-2, 
0x63c8,0x1.3c8p-2, 
0x63c9,0x1.3c9p-2, 
0x63ca,0x1.3cap-2, 
0x63cb,0x1.3cbp-2, 
0x63cc,0x1.3ccp-2, 
0x63cd,0x1.3cdp-2, 
0x63ce,0x1.3cep-2, 
0x63cf,0x1.3cfp-2, 
0x63d0,0x1.3dp-2, 
0x63d1,0x1.3d1p-2, 
0x63d2,0x1.3d2p-2, 
0x63d3,0x1.3d3p-2, 
0x63d4,0x1.3d4p-2, 
0x63d5,0x1.3d5p-2, 
0x63d6,0x1.3d6p-2, 
0x63d7,0x1.3d7p-2, 
0x63d8,0x1.3d8p-2, 
0x63d9,0x1.3d9p-2, 
0x63da,0x1.3dap-2, 
0x63db,0x1.3dbp-2, 
0x63dc,0x1.3dcp-2, 
0x63dd,0x1.3ddp-2, 
0x63de,0x1.3dep-2, 
0x63df,0x1.3dfp-2, 
0x63e0,0x1.3ep-2, 
0x63e1,0x1.3e1p-2, 
0x63e2,0x1.3e2p-2, 
0x63e3,0x1.3e3p-2, 
0x63e4,0x1.3e4p-2, 
0x63e5,0x1.3e5p-2, 
0x63e6,0x1.3e6p-2, 
0x63e7,0x1.3e7p-2, 
0x63e8,0x1.3e8p-2, 
0x63e9,0x1.3e9p-2, 
0x63ea,0x1.3eap-2, 
0x63eb,0x1.3ebp-2, 
0x63ec,0x1.3ecp-2, 
0x63ed,0x1.3edp-2, 
0x63ee,0x1.3eep-2, 
0x63ef,0x1.3efp-2, 
0x63f0,0x1.3fp-2, 
0x63f1,0x1.3f1p-2, 
0x63f2,0x1.3f2p-2, 
0x63f3,0x1.3f3p-2, 
0x63f4,0x1.3f4p-2, 
0x63f5,0x1.3f5p-2, 
0x63f6,0x1.3f6p-2, 
0x63f7,0x1.3f7p-2, 
0x63f8,0x1.3f8p-2, 
0x63f9,0x1.3f9p-2, 
0x63fa,0x1.3fap-2, 
0x63fb,0x1.3fbp-2, 
0x63fc,0x1.3fcp-2, 
0x63fd,0x1.3fdp-2, 
0x63fe,0x1.3fep-2, 
0x63ff,0x1.3ffp-2, 
0x6400,0x1.4p-2, 
0x6401,0x1.401p-2, 
0x6402,0x1.402p-2, 
0x6403,0x1.403p-2, 
0x6404,0x1.404p-2, 
0x6405,0x1.405p-2, 
0x6406,0x1.406p-2, 
0x6407,0x1.407p-2, 
0x6408,0x1.408p-2, 
0x6409,0x1.409p-2, 
0x640a,0x1.40ap-2, 
0x640b,0x1.40bp-2, 
0x640c,0x1.40cp-2, 
0x640d,0x1.40dp-2, 
0x640e,0x1.40ep-2, 
0x640f,0x1.40fp-2, 
0x6410,0x1.41p-2, 
0x6411,0x1.411p-2, 
0x6412,0x1.412p-2, 
0x6413,0x1.413p-2, 
0x6414,0x1.414p-2, 
0x6415,0x1.415p-2, 
0x6416,0x1.416p-2, 
0x6417,0x1.417p-2, 
0x6418,0x1.418p-2, 
0x6419,0x1.419p-2, 
0x641a,0x1.41ap-2, 
0x641b,0x1.41bp-2, 
0x641c,0x1.41cp-2, 
0x641d,0x1.41dp-2, 
0x641e,0x1.41ep-2, 
0x641f,0x1.41fp-2, 
0x6420,0x1.42p-2, 
0x6421,0x1.421p-2, 
0x6422,0x1.422p-2, 
0x6423,0x1.423p-2, 
0x6424,0x1.424p-2, 
0x6425,0x1.425p-2, 
0x6426,0x1.426p-2, 
0x6427,0x1.427p-2, 
0x6428,0x1.428p-2, 
0x6429,0x1.429p-2, 
0x642a,0x1.42ap-2, 
0x642b,0x1.42bp-2, 
0x642c,0x1.42cp-2, 
0x642d,0x1.42dp-2, 
0x642e,0x1.42ep-2, 
0x642f,0x1.42fp-2, 
0x6430,0x1.43p-2, 
0x6431,0x1.431p-2, 
0x6432,0x1.432p-2, 
0x6433,0x1.433p-2, 
0x6434,0x1.434p-2, 
0x6435,0x1.435p-2, 
0x6436,0x1.436p-2, 
0x6437,0x1.437p-2, 
0x6438,0x1.438p-2, 
0x6439,0x1.439p-2, 
0x643a,0x1.43ap-2, 
0x643b,0x1.43bp-2, 
0x643c,0x1.43cp-2, 
0x643d,0x1.43dp-2, 
0x643e,0x1.43ep-2, 
0x643f,0x1.43fp-2, 
0x6440,0x1.44p-2, 
0x6441,0x1.441p-2, 
0x6442,0x1.442p-2, 
0x6443,0x1.443p-2, 
0x6444,0x1.444p-2, 
0x6445,0x1.445p-2, 
0x6446,0x1.446p-2, 
0x6447,0x1.447p-2, 
0x6448,0x1.448p-2, 
0x6449,0x1.449p-2, 
0x644a,0x1.44ap-2, 
0x644b,0x1.44bp-2, 
0x644c,0x1.44cp-2, 
0x644d,0x1.44dp-2, 
0x644e,0x1.44ep-2, 
0x644f,0x1.44fp-2, 
0x6450,0x1.45p-2, 
0x6451,0x1.451p-2, 
0x6452,0x1.452p-2, 
0x6453,0x1.453p-2, 
0x6454,0x1.454p-2, 
0x6455,0x1.455p-2, 
0x6456,0x1.456p-2, 
0x6457,0x1.457p-2, 
0x6458,0x1.458p-2, 
0x6459,0x1.459p-2, 
0x645a,0x1.45ap-2, 
0x645b,0x1.45bp-2, 
0x645c,0x1.45cp-2, 
0x645d,0x1.45dp-2, 
0x645e,0x1.45ep-2, 
0x645f,0x1.45fp-2, 
0x6460,0x1.46p-2, 
0x6461,0x1.461p-2, 
0x6462,0x1.462p-2, 
0x6463,0x1.463p-2, 
0x6464,0x1.464p-2, 
0x6465,0x1.465p-2, 
0x6466,0x1.466p-2, 
0x6467,0x1.467p-2, 
0x6468,0x1.468p-2, 
0x6469,0x1.469p-2, 
0x646a,0x1.46ap-2, 
0x646b,0x1.46bp-2, 
0x646c,0x1.46cp-2, 
0x646d,0x1.46dp-2, 
0x646e,0x1.46ep-2, 
0x646f,0x1.46fp-2, 
0x6470,0x1.47p-2, 
0x6471,0x1.471p-2, 
0x6472,0x1.472p-2, 
0x6473,0x1.473p-2, 
0x6474,0x1.474p-2, 
0x6475,0x1.475p-2, 
0x6476,0x1.476p-2, 
0x6477,0x1.477p-2, 
0x6478,0x1.478p-2, 
0x6479,0x1.479p-2, 
0x647a,0x1.47ap-2, 
0x647b,0x1.47bp-2, 
0x647c,0x1.47cp-2, 
0x647d,0x1.47dp-2, 
0x647e,0x1.47ep-2, 
0x647f,0x1.47fp-2, 
0x6480,0x1.48p-2, 
0x6481,0x1.481p-2, 
0x6482,0x1.482p-2, 
0x6483,0x1.483p-2, 
0x6484,0x1.484p-2, 
0x6485,0x1.485p-2, 
0x6486,0x1.486p-2, 
0x6487,0x1.487p-2, 
0x6488,0x1.488p-2, 
0x6489,0x1.489p-2, 
0x648a,0x1.48ap-2, 
0x648b,0x1.48bp-2, 
0x648c,0x1.48cp-2, 
0x648d,0x1.48dp-2, 
0x648e,0x1.48ep-2, 
0x648f,0x1.48fp-2, 
0x6490,0x1.49p-2, 
0x6491,0x1.491p-2, 
0x6492,0x1.492p-2, 
0x6493,0x1.493p-2, 
0x6494,0x1.494p-2, 
0x6495,0x1.495p-2, 
0x6496,0x1.496p-2, 
0x6497,0x1.497p-2, 
0x6498,0x1.498p-2, 
0x6499,0x1.499p-2, 
0x649a,0x1.49ap-2, 
0x649b,0x1.49bp-2, 
0x649c,0x1.49cp-2, 
0x649d,0x1.49dp-2, 
0x649e,0x1.49ep-2, 
0x649f,0x1.49fp-2, 
0x64a0,0x1.4ap-2, 
0x64a1,0x1.4a1p-2, 
0x64a2,0x1.4a2p-2, 
0x64a3,0x1.4a3p-2, 
0x64a4,0x1.4a4p-2, 
0x64a5,0x1.4a5p-2, 
0x64a6,0x1.4a6p-2, 
0x64a7,0x1.4a7p-2, 
0x64a8,0x1.4a8p-2, 
0x64a9,0x1.4a9p-2, 
0x64aa,0x1.4aap-2, 
0x64ab,0x1.4abp-2, 
0x64ac,0x1.4acp-2, 
0x64ad,0x1.4adp-2, 
0x64ae,0x1.4aep-2, 
0x64af,0x1.4afp-2, 
0x64b0,0x1.4bp-2, 
0x64b1,0x1.4b1p-2, 
0x64b2,0x1.4b2p-2, 
0x64b3,0x1.4b3p-2, 
0x64b4,0x1.4b4p-2, 
0x64b5,0x1.4b5p-2, 
0x64b6,0x1.4b6p-2, 
0x64b7,0x1.4b7p-2, 
0x64b8,0x1.4b8p-2, 
0x64b9,0x1.4b9p-2, 
0x64ba,0x1.4bap-2, 
0x64bb,0x1.4bbp-2, 
0x64bc,0x1.4bcp-2, 
0x64bd,0x1.4bdp-2, 
0x64be,0x1.4bep-2, 
0x64bf,0x1.4bfp-2, 
0x64c0,0x1.4cp-2, 
0x64c1,0x1.4c1p-2, 
0x64c2,0x1.4c2p-2, 
0x64c3,0x1.4c3p-2, 
0x64c4,0x1.4c4p-2, 
0x64c5,0x1.4c5p-2, 
0x64c6,0x1.4c6p-2, 
0x64c7,0x1.4c7p-2, 
0x64c8,0x1.4c8p-2, 
0x64c9,0x1.4c9p-2, 
0x64ca,0x1.4cap-2, 
0x64cb,0x1.4cbp-2, 
0x64cc,0x1.4ccp-2, 
0x64cd,0x1.4cdp-2, 
0x64ce,0x1.4cep-2, 
0x64cf,0x1.4cfp-2, 
0x64d0,0x1.4dp-2, 
0x64d1,0x1.4d1p-2, 
0x64d2,0x1.4d2p-2, 
0x64d3,0x1.4d3p-2, 
0x64d4,0x1.4d4p-2, 
0x64d5,0x1.4d5p-2, 
0x64d6,0x1.4d6p-2, 
0x64d7,0x1.4d7p-2, 
0x64d8,0x1.4d8p-2, 
0x64d9,0x1.4d9p-2, 
0x64da,0x1.4dap-2, 
0x64db,0x1.4dbp-2, 
0x64dc,0x1.4dcp-2, 
0x64dd,0x1.4ddp-2, 
0x64de,0x1.4dep-2, 
0x64df,0x1.4dfp-2, 
0x64e0,0x1.4ep-2, 
0x64e1,0x1.4e1p-2, 
0x64e2,0x1.4e2p-2, 
0x64e3,0x1.4e3p-2, 
0x64e4,0x1.4e4p-2, 
0x64e5,0x1.4e5p-2, 
0x64e6,0x1.4e6p-2, 
0x64e7,0x1.4e7p-2, 
0x64e8,0x1.4e8p-2, 
0x64e9,0x1.4e9p-2, 
0x64ea,0x1.4eap-2, 
0x64eb,0x1.4ebp-2, 
0x64ec,0x1.4ecp-2, 
0x64ed,0x1.4edp-2, 
0x64ee,0x1.4eep-2, 
0x64ef,0x1.4efp-2, 
0x64f0,0x1.4fp-2, 
0x64f1,0x1.4f1p-2, 
0x64f2,0x1.4f2p-2, 
0x64f3,0x1.4f3p-2, 
0x64f4,0x1.4f4p-2, 
0x64f5,0x1.4f5p-2, 
0x64f6,0x1.4f6p-2, 
0x64f7,0x1.4f7p-2, 
0x64f8,0x1.4f8p-2, 
0x64f9,0x1.4f9p-2, 
0x64fa,0x1.4fap-2, 
0x64fb,0x1.4fbp-2, 
0x64fc,0x1.4fcp-2, 
0x64fd,0x1.4fdp-2, 
0x64fe,0x1.4fep-2, 
0x64ff,0x1.4ffp-2, 
0x6500,0x1.5p-2, 
0x6501,0x1.501p-2, 
0x6502,0x1.502p-2, 
0x6503,0x1.503p-2, 
0x6504,0x1.504p-2, 
0x6505,0x1.505p-2, 
0x6506,0x1.506p-2, 
0x6507,0x1.507p-2, 
0x6508,0x1.508p-2, 
0x6509,0x1.509p-2, 
0x650a,0x1.50ap-2, 
0x650b,0x1.50bp-2, 
0x650c,0x1.50cp-2, 
0x650d,0x1.50dp-2, 
